11001100011101110100110111000101|11111100101101111111100101000001001010000001001010000100110010100101111001010000100100110110101011101101110100010101001110111000101101101111110111011001011001111111101100101101
00111101001001011000010010010011|11111100100010111111010101111001100101110111001001111010010000011001010111001011110011110111100010000000100001111001110100111000100001011110110101100001101001110111010000001110
00010100000000000011000110000110|11111100011001110000010000000001100101111110110001110011101110011001010010110011100011111001110010011000100000000101001101001000101101011110110111100001101110110011110100110110
11000010000100111000111101101101|11111100011010111111100100100001001001000001001010000100110000100110000000110000100111000110101111011011110100010110110000110000100010101101100100101110011101101111110100001101
10010110011001011011010111001011|11111100100010111111010101111001000101110101010001111101110010011001011010110011010111110111100010000110101100010101001101010000101110101110110111011001111101111011101100001110
01100010110010110111110011011001|11111100010110111000000000000010001010001101010010000011010000100101110100101110000000010110010011000110001111010101010001000011101110100000011001101010011101110000001100101110
01011101111010010100100010001111|11111100101110111000010000000010000110000001001010000010101110101001010011001011110011110111110100000110001110101001101101010101110101011010010111100001011010010101110100110110
11001110011010011110101111101011|11111100100001111000010000100010000110000001010010000100101110100110000001010000000010110111111110000110001100010110110000110000100010100111100111011010000001101011110100010010
00110111001101001000100010011100|11111100101101110011100101111101100101110100101110011010001011011001011100101111011110110111110011101011110101101001101110110101110110011111110101011001011101111111010000001101
00011101100011000001011110001010|11111100010110110000010011001010100101111100101101110011110000011010000001010000000100111001101010000011000010111001110000110000100001011011110100100001111010000101110100110110
11011111000010101101000001000100|11111100011001110000000000100010101010000100101101011101101111101001000001001000011011101010001001011000000000001001110100111000100010101101111001011110111001111111110100001101
00011011111100011001111111101100|11111100101101110011100110101101100101111111001010000011110000011010000001010000101100011011111011101110101110101010010000110101000010101000001011101001000001101101110100001101
01000001100011100001011000100110|11111100011001110000010011001010111001011100101101010011110011100110011000101111001110001000101110011000000010111010001100111000100001011000000100011101111110100101101100110110
11010000101001000101100010110010|11111100100010110011010111001101110110010000101110000101101110101001010000101111010010010111111110000000100011000110101101011011010101011000001011100001000110111101101100101101
11110001001111001000110100101100|11111100101110110000100001111010100101110000101110000100010000101001000100110000000011001011100001000011000000001010001100110000100001011101100101011110000101111111010000010010
11110000101011001100000100101010|11111100100001110000010001111010110110010000101101000100001000101001000100110000001111001001100110000011000010110110110000110000100001011001100111100110101101111111001100010010
01110110011110111010011111000011|11111100100010011000111100100010001001000001010001000010010000101010000110110010011001111000011100000101000000000101001101011000101110100110110111011010101110100011010000001110
01000100101101010111101001011001|11111100100010111111100101000001000110001101010010000011101110100110010000101111000010101011101111000011100011000101010010110011101101101000011011100101011101101011110100101101
01010100100011000010001101011101|11111100011001111010000011001110100101110110110001011010101111101010000000110000111001100111011011011011010111010101010010110011101101101001111000011101101101101000110100110101
01100001111011010000110000000101|11111100101110111010000011001110000101110001001010000010010000100101110100101110110000001011011011000101000010111001110100111000100001011000010101100110011110111101001100110101
00110111111111110100110110111010|11111100100010110000111101000010001010000001001010000010010000011001010110110011111011110110001010000110001111011010010011010011100010011010000111101001011110111111001100101101
10011111100000101100101011100101|11111100011001111110000000100001101010000000101110010100101111011010000011001010001001111010001011011000100010111010001100111000100010100010000100011010000010001111110100010001
10110111000110011101101110100011|11111100010101111000111100100010000110000001001010000101001000011010000110110010111101111001011100101000000000001010001111001000100010010110100111101010011110101111010000001110
00111010111010011011001001010010|11111100100001110000010010101010000101111101010001110011001000011010000101001000000101001001101000000101000011000101010101011011101110101001110100101101111010000000001100010010
01000101100010100011110111101011|11111100010110011000010000000010111001011110110010000011110010100101111010110010100101111000110110000011000010111010001111000000100001100010000111011010000101110011101100110110
10001011110111110000100001000001|11111100010110111000100001000010001001000001001010010100101111010101110001001000101001001010111111000101000010111001110100111000100010101001110101101101011010011111110100110110
00111110000111100011001011010101|11111100011010111011100111001110111001011110110001110011001000011010000111001010100101111010111111011000000001110101001101001000101110100110110100101010101010001000001100101101
11001011111110011111010001001001|11111100100001111000100000100010000110000101010001011101110011100101111001001000011101000111111101000110001110101001101101010101110110101001110101011101111001111011110100010010
00111101001011101111011100000100|11111100101110110000000001111010101010001110110001110011010000011010000101010000100000100110000001000000000000001001110100111000100001011100111000011101101010000000010000001110
10011010101010101101011001110010|11111100100001110000010000100010101010000100101101111101110000011010000001001000010101000110101000000000000011000110101101011011110110101001100100101101111001101111110100010001
01000101010100101111010000111100|11111100011001110000100000100001101010001110110001010011110011100101111000101110101100101010111011011110101101101010010000110101000001011100101001011110101110110011110100010010
01110011001110011000101011010000|11111100100001110000100010101010000101110001001010000010001000101010000100101110110100010111101011000000000001111001110100111000100010100100111000101010011110100101001100010010
00000101010100010110001111010000|11111100010110110000100000000001000110000101010001111010101110010110010010110011010011111011110111000101100001111001110111001000100001101110110111100001111101100000110100110110
10100000011011110010011011110111|11111100101110011000010001000010001001000001010001110100010000010110010100101111000010011000111110000101000001110110110111011000000001101100101000100001101110101011010000110110
01101010100110000111110100100010|11111100010101110000111100000010110110011110110010000011010000100101110101010000100000001001000110101000000010110110110111001000100010011000000101101101000001111011001100101101
01110101110111111001111100011111|11111100011010011010111101111110111001011111001010000011010000101010000100110000100001101000010110011110001111011001101101000011110101011001111000011101000101101111001100010001
10101111001110111100001101010110|11111100101101110000111100100010001010000001001001110100001000010110000101010000100110101000001010101000000001111001110100111000100010101100111000101110111010001111001100001101
00101000010010111101011010000110|11111100011001110000010000100010101010001111001001110011010000010110000101001000100011010110101010011101010100010101001101001000101101010101111000011010101010001111010000010001
00111000101101011011000000001001|11111100100010111111100101111001000101111101010001110011001000011001000101001000000111001011100011000011100010110101001101010000101101011001110101100110111010010011001100001110
10000001101110110110110010101100|11111100101110110000100000000010001010000001010010010100110011010101111000101110001100011010100011000011000010111010001100110000000001010000001001011010000110111000101100110101
10110111011000100111010101000001|11111100100001111110000000000001101010000110110001111101010000011001000100110000110011101010000011000101100000001001110100111000100010101101111001011110101101111000010000110101
00101110100010000101111000001111|11111100011001111000010000000010110110011100101110000011010000010110000101001000001011100111110100011011010110100101010010110101101110011001111011011110011001100111001100110110
01000111111000001001111000001101|11111100101110111110000010101001100101111100101110000011110010100110011000101111000110100111001011000110101110101001101110110101110110011000011011011101011101100101110100010010
00000010000101000000001111101111|11111100011010111110111111001001100101110100101101111010101110010110000000110000010011010111001010011011110100010110110000110000000010100101101011011010111101100101110100110110
00010010110001000110010010010110|11111100011010110011010111001101110110010110110001111010110010011001011000101111110110010111111110011101110111010101010110111011101110011000011011011001101101111000101100101101
10000110010111111111011010000001|11111100010101111011100101111110001010000101010001111101110010010110011000101111010110110110110011101101010100010101001110111000101110011111110111011001111101101000101100001101
01111110100010010111011100101001|11111100010110111000000000000010000110001101010001000011010000101010000101010000001000101011010111000011000010110110110011000000000010011000001011011101111001100000010000101110
00111000011010101101000010110111|11111100101110011000010000100010101010001100101101110011001000011001000101001000000111011000111010000101000001110110110100111000000001010101101001100010111010010111010000010010
10100000100000111100000111001100|11111100011001110000000000100001001010000001001001110100001010010101111100110000100101010110011011011011110110100101010010110101101101101001111011011001111110111111001100001110
00001010011000010101011101111001|11111100100001111110000000000001110110011111001001110011110000010110000001010000100110000111000111000110101101100110101101010101110110101100100100101110101010001111101100110101
01101111111111100001110100000010|11111100100010010000111111001010111001011100101110000011010000100101110101010000000000101000001110000101000010111001110111011000100010011000011001101101011001110101001100101110
11111101000101010010100010111101|11111100011010111111100111001001000101110001010010000100001010101001011111001011000111110111101011011011110101101010010000110101100001011110100111011001000001111000001100101110
10011011110000000001100010011010|11111100010110110000010000000001100101110100101110011101101111011001000001001000011011010111110010000110101111011001101110110011110110010001111001011010011001111111110100110110
00000110110000111101011010100101|11111100011001111110000000100001101010001111001001110011110010010110011000101111100110110110001011011101110110100110101110111101110110011011100111011001101110101111110100010001
01011011111100101111101010101110|11111100101101110000111100100001101010001110110010000011101110101010000001001000100001011000011010101110101110101010010011010101000010011001101011011001000001100011110100001110
00001101011001000100100110101100|11111100101110110010000011001101110110010100101110011010101111010101110001010000011000110111011111000110101100011010001100110000100001011111100101100001011001111101101100110101
01010100010010011011100000100100|11111100011001110000000010101010000101111101010010000011101110101001010000101111000010100111001011011101010100010110110100111000000001011100101011100101011101110000101100001110
11111001011010010000001110011000|11111100100001110000000000000010000101110001001001000100001000101010000101010000101100010111000001000110001101101001101101010101110101011100111011100001111001101111001100101101
11100110000111100001111110001100|11111100011001110000100011001010111001010000101110000101010000100110010110110011010011110110101111011011010100010101001110110000101110011110110100101001000110101101001100110110
00001001101010110001001010000110|11111100101110110000010000000010111001011111001001110011101110010110000001001000100011010110100110000000000010111001110100111000100001010001111011011010101010001111101100110101
11000011001111001001101001000010|11111100100010110000111101111010100101110000101110000101101110100110010000101111010010000111000000000000000000001001110100111000100010101100110111101101000110101111110100001110
11011000110100111111000000011101|11111100011010111111100100100001001010000101010001011101101111101001000001001000011011001010101011011110101111010101010001000011101101011001110101011110111001111011101100001101
01001101011001100100011111010001|11111100100001111110000001000001101010000000101101000010110000100110000001010000011110111010001011000101100001111001110111011000100001100111110111100010101010001111110100110101
10110011001100101101110011111001|11111100100010111111100100100001101010000000101110000101010000011001010100101111011010011010101011000011100001111010001100110000000010101100101011101001000110111111010000001101
01111101111101110000000101111100|11111100101110110000100001000001001001000001001001000010001000101001000101010000111110100110111111000110101111011010010011010011000001101000001011100110111010010111010000110110
01100001011100010001100010001000|11111100100001110000100000000001100101111111001010000011001010100101111100101110100100010111110011000110101100011001110000110000100001010100111011011010000101110111010000110110
11011011100001110011101010011000|11111100010110110000000001000001001001000001010010000101101110101010000001001000010001011010011111000011100011001001101110110011110110011001111011011001000010001011110100101110
01100010101011011100111110100110|11111100101110110000010001111010000110000001001010000010010000100110000100110000110011010111100110000000000010110110110111011000000010010001101000011010011110100101010000010010
10000100110011010111011101111100|11111100011001110000000001000010000110000101010001111101110000010110000000110000010111101011001111011110001111010110101110110011010101101001101000100110111101101011110100101101
11010110011010011001101101010000|11111100100001110000000010101010000101110001001010000101101110101010000000110000110001101011001011000101000001110101001101011000101110101101111011011101011110101101101100001110
01001011010010001110100111011010|11111100010110110000010000100010000110000000110010000010101110100101110001010000110000010111101100000110001101101001101101000101110110101100111011101001011010011011110100010001
11101011011001110000001001100001|11111100100001111110000001000001001001000001001001000100001000100110000101001000101111001010001111000101100000001010001100111000100010101101100111101110111001101111010000110101
01000101011001101011101101110010|11111100100010010011010101111101111001011110110010000011101110100110000000110000100011101000110110000101100001111010001111011000000001101101101011011110000101101011101100001101
01100001100001000011100111011111|11111100011010111111010111001001100101111110110010000011001010100101111100110000100101010111101010011011110111011001101110110011110101101001111011011001000101110000010000101110
10101111000010001001010000010101|11111100011001111010000010101110100101110100101101111101010000010101110101001000010001101011011011011000000001111001110111001000100010011101111001101101111001111101010000010001
01100111101100000001111011110100|11111100101110110000100000000001100101111100101110000011010000100110010100101111000010110111110011000000100011001010010100111011100010101011100100101001011101100111010000110110
00010010110100110101110111000000|11111100010110110000100000000001101010001111001010000011110000011001000000110000101111011010110011000101100010110101001101001000101110100001111011101010000101110101110100110110
10101001000100000001100001000101|11111100011010111111100100000001100101110100101110011101001011010101111101001000011101001011100011011000100000001001110111001000100001101101110101011101011001111111010000101101
00001111111001001011000001011100|11111100101110110010000001111101100101111110110001110011101110010101110001001000100001100111010011000110101111011001101101010011110110101001111011101101101010011011110100010001
00101000001010010100010011110010|11111100100001110000010000000010110110010111001001111010010000010101110101001000110001010111100110000000000001110110110111011000000001101101101001100001101001111111001100110101
11100110100001000001100110001010|11111100010101110011010111001101100101110000101110000101001010100101111110110010010101110111111010101011110110100101010010110101101110010010010111011010000110111101010000101101
10110010010111101100101110001101|11111100011010111011100101111110101010000000101110000100001000011010000100110000001101011010110011011110001100010101001110110000101110011101111011101001000101101101010000001101
10111100011000111011011011101000|11111100100001110000000000100001001001000101010001111101010000011010000111001010010001110110011111000110101100010110110011010000100001100110100100011010111001101011010000001110
11100010001011010011010011110100|11111100101110110000000011001010000101110001010001000101010000100101110100101110011000010111001011000000000001110110110100111000000010100100101011101010101110111000001100101110
11111100000010100010011100001110|11111100011001110000010000000010001001000000110001000100010000101010000101010000101000100110100110011011010100010101001101000000101101011100111011011101111001101000010000110101
00111101110110010101101101101000|11111100010110110000100000000010110110011111001010000011001000011010000101010000101100100111100101000110001110101010010011000101000001101000001011100101000001101111001100110101
00110010100011111101010100110100|11111100011001110000000001111010101010001111001001110011010000011001000100110000100011001010000001011000000011000110101110111011110110011001100101011110101110110101010000001110
10011100000110100010001010001000|11111100010110110000100000000010001001000000110001110100101110011010000011001010100001111010100101000011000000000101001101000000101101010110110111011010111010001000110100110101
10111111010010110011011010000001|11111100010110111000000000000010001001000101010001111101010000011010000111001010010001111010010101000101000000001001110111001000100010010110110100011010111001101000010000101110
11101111111111101011010010101111|11111100101101111010111101111110001001000000110001000101010000100101110111001010111001111000010100101110001110101010010011010101100010010010000111101010111010011000010000010001
00001011101010110110101101011010|11111100100001110000010000000010001010000101010010011010101111010110000001010000011010001000100000000011000011001001101101010011110110101000010100011110011001101000101100110101
00111011110001110111000011001011|11111100010101111111010101000001001010001101010001110011001000011001000101001000000111011000101010101110101110101001101101000101110110100001111001101010111010011011001100101101
11001001100110100001100010111010|11111100010101110000111100000010111001010000101110000101101110100101110001001000010001010110000110101011010111011010010000110011000001011001101011100001000010011111101100101101
00100011100100101110011110001111|11111100011010111110111100100001101010000110110001111010010000010110000100110000110011010110001010011011110110101001101110110101110110010001111000011010101101101011010000010001
00111000100101010001010101010001|11111100010101111111100111001001100101111111001001110011010000011001000101010000100010001011101011101000100011000101010110111011101101101000010101011110101010010101010000101110
11000011100111110011101000010111|11111100011010011000111101000010001001000001010010000101101110100110010000101111010010001000011100011000000011001001101110111011110110011000010111101101000110101011110100101110
01000010000110101000000110110010|11111100010101110000111110101010111001010100101101011010101111100101110000110000011001011000001110101000000001110110110111001000000010011101101001101001111101110101101100001110
10100110100010001001100101111101|11111100011001111010000010101110100101110100101110011101001011010101111100110000011101100111011011011011010111010110101101000011010110101001101001011101011101111101010000010001
00000101000000010001111011111111|11111100011010111111010100000001100101111111001010010011110011010110011000101111101110110111100010011011110101101010010011000101100001101111100100011001000110101111110100101101
11000110010000000010101000111111|11111100011010111111010100000001000101110000110010000100101110100110010000101111100010101001100010011110101101100110101110110101010110011100101011101101011101101011101100101101
10000111001000011111010101110000|11111100100001110000000000100001000110000101010001111101110010010101111000110000010101100111011111000000100001111010001100111000000010101101101011011101111101111011110100001110
00010110000111000111100011011110|11111100011010110000111111001010110110011110110010010011101111011001010000101111101010110111001100011011010101100101010001000101101110101111110101101001000110110000101100101110
00100100101011010011110110100111|11111100101101111011010111001110000101111101010010000011010000010101110110110010001001111001111010101000000010110110110100111000100001010010000111100010011101111000001100101101
10001011001100100010101111110100|11111100101110110000100000000001001001000000110010010100101111010110000001010000101010010110110111000000100001111010001100111000000010100100101000011010011010001000110100110110
10100011101101100000000000101110|11111100101101110010111111001101111001010000101101110100001010010101111100101110000100000110011110101011110110101010010011010101100010011000000111011110101110111101001100110101
01111101111100010111110110000010|11111100100010110000111100000001000110001101010010000011010000101001000101010000000010111001010110000101100010111001110100111000100001010011110101011010011001110000010000101110
11100010100101100100100010001001|11111100010101111111100101000001101010000000101110000100001010100101111100101110000100010110101011101011110110100101010010110101101110010000011011011010000101111111010000101101
10110001100100010010011010010011|11111100010101111110111100000001000101110001010001110100010000011010000100101110000000011001000010101000100011001001101101001011110101010000011000011010101110101011001100110101
11011100001111010001010011011111|11111100101101111010111111001110100101110111001001011101110011101001011011001011111111110111011000101011010101100101010010110101101101101110110101011001101001111101110100110101
10001001110000100010101100000100|11111100011001110000000000000001001001000000110010010100101111010110000001010000101010000110010111011101110110101001101101001101110101011000010100011110011010001000110100101110
01011101011000010100101010110101|11111100101110111110000000000001000110000001001010000010101110101010000011001010110001111011000111000101100001111010001100111000100001010110100111011010011010001101110100110101
01100111101101100101000011111000|11111100100001110000100001000001101010001100101101010011001011100101111100101110001100111010111011000011100011001010010000110011100010100011100101011010111110110111010000110110
10000101000100100100000010001011|11111100010101111110111100000001101010000000101101110100101110010101110000101110000000110110000010101011110100011001110000110000100001010111110111100010101110111101110100110101
10001000001110001001100011011010|11111100100010110000111110101010100101110100101110011101101111010101110001001000011001011001001010000011000001110101001110110000101101101101111001100001011001111101110100001110
10011011111000000001011100101111|11111100101101111111010100000001100101110100101101111101110000011010000001010000010100001001100010101110101110101010010011010101100010011000000100101101111001101111110100101101
10000101101110000110110101000110|11111100101101110000111100000010000110000000110010010100110011010101111000110000101101101001000110101000000010111001110111011000100001101001111001011101011110111000110100101101
11010010011000101000010000010010|11111100100010010011010110101101111001010000101101010100110011101001011000101111001110001000111110000101100001110101001110111000101110011100110101011101101110111101101100001101
00100100001011111111110100011010|11111100100001110000010001111010001010001101010010000011010000010101110100110000001001101000100010000011000001110101001101010000101101011101111011100101011101110000001100010010
11000100010001001000110111011100|11111100011001110010000001111101100101110000101110000100110010100101111010110010000101111011010011011110101101100101010010110101101101100110110111011010000101111111110100010001
00100011010001110111101110110001|11111100010110111110000001000001001010001101010010000011001000010110000100110000001111011010001011000101100001111010001111001000000010010101101011101010011101101011001100110101
00100101100001000101110100001111|11111100011010111111010111001001110110011100101110000011010000010101110100110000001001100111101110011011110110101001101101000101110101011001111011100101011101110101001100101110
11111110001101111100001100011001|11111100100010111111100101111001001010000001001001000100001000101010000101010000101100101010100011000011100001110101001110110000101110011100111011101101111001101101001100001110
00000011001111001001001111010101|11111100101101111011100101111110100101111100101101110011101110010110000000110000000011011011110011101000000001111001110100111000100010100101111011011010111110101111110100001101
01001101010110011001111110001111|11111100011010111010111110101110100101111111001010000011110000100110000001010000100110111001011010011110001100011001110000110000100001010111110100100010000001101101110100010001
10000011100111101111110101110001|11111100010101111011100101111110101010000110110010011101110011010101111000110000111101001010110001101000000011001010010100111011100010101001100101011101000101111000110100001101
00111011011011111001111111111011|11111100100010111011010101111110111001011111001010000011010000011010000101010000101000010110110100000110001101101010010000110101000010101100101011011001000001101111001100001101
10111010110100011010011111111111|11111100011010111110111110101001000101110001010001110100010000011010000101010000000000011001001010011110101111010110101101000011010110101000001000011001101010001000001100010010
01001110000010000111111110110010|11111100010110110000010000000010110110011110110010000011110000100110000001010000100110110111100110000000000001110110110111001000100010010111100100101010000001101011101100110101
01000111101001100010100000101110|11111100101110010000010001000001001001000000110010000010101110100101110000101110110000101000111110000011100010111010001111010000000010011000001011101110011110110011110100110110
10111000011010100111001110100100|11111100101110110000000000000010101010000110110001111101001000011010000101010000110100011010000001000101000000000110110100111000000001011100101000100001101001101000010000101101
10000101001101001001000010011011|11111100100010111110111101111001100101110100101101111101101110010101110000101110010000111001000010000011100001111001110000110000100001010111110111100010111101111111110100010010
10111010100100110100111110111110|11111100011010110000111100000001001010000001001010000100010000011010000101010000101000010110010010011011110111010110101110110011010110011000001011011001011001101101001100101110
00001000001110111000000101001110|11111100101101110000111110101010111001010111001001111010101110010101110001010000110000000110001110101011010100010101001110110000101101101100110111100101101001110101101100001110
00100001101110100010001101001101|11111100101110111000100000000010111001010110110001111010001000010110000100110000110111001010110111000011000010111001110011010000100001101001110100100110101101100011001100110110
11110100111001110001000011001011|11111100100010111111010111001001111001010111001001011101001011101001011100101111111110110110101110000110101110100101010010110101101101101011110101011001101101111101001100101110
11110111011100101000111011011000|11111100100010110011100110101101111001010000101110000100010000101010000100101110000000110110111111000110101101101001101101010101110110100111110100011010000101101101001100001101
00000100011110101010101101000100|11111100101110110000100010101010111001010110110010011010101111010110000000110000111011101010101101000101000000000101001110111000101101101101111000011110000101100000101100010010
11100011101110000010101010100111|11111100101101111000111100000010000101110000110010000100001010100110011100101111100110011001010010101000000010111010001111011000000010011000001011011001011101101011001100101110
11100000100000111010110001010111|11111100011010011111010100100001001001000001010010000100010000100101110100101110000000001000101110011000100011000101010110111011101101101000010101100110000101111011010000001101
01011011111011010001011101111000|11111100100001110000000011001010100101111111001001000011110000101010000001010000101100000111001011000110001111011010010000110011100010101000000111101101101001100101110100101110
01100101000010000001111000100111|11111100011001111000010000000010100101111100101110000011010000100110010100101111000010101001110000011000000000001010001100111000000001011100101000100101011101100111010000110110
00111000000000111100010100101001|11111100010110111110000000100001101010000111001001111010010000011001000101010000110010001010001011000011100000000110110000110000100001011100100101011110101001111111010000010001
11111001100100010000110110011000|11111100010110110000100000000001000101110001001010000100010000101001000101010000100010011011110011000011100011001001101101000011110101010000011001011010011001111111001100110110
11111010011010100011011110011011|11111100100001111000010000000010001001000000110001000101010000101010000101010000111000010110110100000110001101100101010010110101101110011100111011011001111010001000010000110110
00000100010111011110111110001010|11111100010101110000111101111010000110000101010010011010110011010110011010110011011111111001000110101110001100010101001101000000101101011110110100011001011101100000110100001110
11010011100111010110110010111110|11111100011010110000111101000010000110000001010010000100110010101001011000101111000110010111001110011011010111011010010011000011000010011000001011011001000101111011110100101101
10100110000011000111010100101010|11111100010110110000010011001010110110010110110001111101010000010101110100110000110001101001101100000011000000000110110011000000000010011101101001101101101101111000001100110110
01101000010101110101101101011111|11111100011010011110111101000001101010001111001010000011001000100110000101010000100110001000001010011110101101100101010010110101101101101100110100100110000001101111010000110101
01110111011010110010110111100111|11111100101110011000010000000010001001000001010010000010010000101001010110110011010011111000110100000101000000001010001100111000100010101110100101101001000110110000010000110110
10111110100000011101001011000011|11111100010101111111010110101001110110010111001001111101001000011010000111001010110101111001101110101000100010110101001101001000101110100010010100101010101001101101001100001110
